utt_id,path,label,speaker_id,source_id,content_type
YEM_SA_M020_035,YEM_SA/YEM_SA_M020/YEM_SA_M020_035.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_036,YEM_SA/YEM_SA_M020/YEM_SA_M020_036.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_037,YEM_SA/YEM_SA_M020/YEM_SA_M020_037.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_038,YEM_SA/YEM_SA_M020/YEM_SA_M020_038.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_039,YEM_SA/YEM_SA_M020/YEM_SA_M020_039.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_040,YEM_SA/YEM_SA_M020/YEM_SA_M020_040.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_041,YEM_SA/YEM_SA_M020/YEM_SA_M020_041.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_042,YEM_SA/YEM_SA_M020/YEM_SA_M020_042.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_043,YEM_SA/YEM_SA_M020/YEM_SA_M020_043.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_044,YEM_SA/YEM_SA_M020/YEM_SA_M020_044.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_045,YEM_SA/YEM_SA_M020/YEM_SA_M020_045.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_046,YEM_SA/YEM_SA_M020/YEM_SA_M020_046.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_047,YEM_SA/YEM_SA_M020/YEM_SA_M020_047.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_048,YEM_SA/YEM_SA_M020/YEM_SA_M020_048.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_049,YEM_SA/YEM_SA_M020/YEM_SA_M020_049.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M020_050,YEM_SA/YEM_SA_M020/YEM_SA_M020_050.wav,YEM_SA,YEM_SA_M020,SA_alqarib_baeed,series
YEM_SA_M021_001,YEM_SA/YEM_SA_M021/YEM_SA_M021_001.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_002,YEM_SA/YEM_SA_M021/YEM_SA_M021_002.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_003,YEM_SA/YEM_SA_M021/YEM_SA_M021_003.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_004,YEM_SA/YEM_SA_M021/YEM_SA_M021_004.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_005,YEM_SA/YEM_SA_M021/YEM_SA_M021_005.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_006,YEM_SA/YEM_SA_M021/YEM_SA_M021_006.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_007,YEM_SA/YEM_SA_M021/YEM_SA_M021_007.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_008,YEM_SA/YEM_SA_M021/YEM_SA_M021_008.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_009,YEM_SA/YEM_SA_M021/YEM_SA_M021_009.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_010,YEM_SA/YEM_SA_M021/YEM_SA_M021_010.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_011,YEM_SA/YEM_SA_M021/YEM_SA_M021_011.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_012,YEM_SA/YEM_SA_M021/YEM_SA_M021_012.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_013,YEM_SA/YEM_SA_M021/YEM_SA_M021_013.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_014,YEM_SA/YEM_SA_M021/YEM_SA_M021_014.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_015,YEM_SA/YEM_SA_M021/YEM_SA_M021_015.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_016,YEM_SA/YEM_SA_M021/YEM_SA_M021_016.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_017,YEM_SA/YEM_SA_M021/YEM_SA_M021_017.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_018,YEM_SA/YEM_SA_M021/YEM_SA_M021_018.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_019,YEM_SA/YEM_SA_M021/YEM_SA_M021_019.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_020,YEM_SA/YEM_SA_M021/YEM_SA_M021_020.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_021,YEM_SA/YEM_SA_M021/YEM_SA_M021_021.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_022,YEM_SA/YEM_SA_M021/YEM_SA_M021_022.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_023,YEM_SA/YEM_SA_M021/YEM_SA_M021_023.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_024,YEM_SA/YEM_SA_M021/YEM_SA_M021_024.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_025,YEM_SA/YEM_SA_M021/YEM_SA_M021_025.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_026,YEM_SA/YEM_SA_M021/YEM_SA_M021_026.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_027,YEM_SA/YEM_SA_M021/YEM_SA_M021_027.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_028,YEM_SA/YEM_SA_M021/YEM_SA_M021_028.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_029,YEM_SA/YEM_SA_M021/YEM_SA_M021_029.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_030,YEM_SA/YEM_SA_M021/YEM_SA_M021_030.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_031,YEM_SA/YEM_SA_M021/YEM_SA_M021_031.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_032,YEM_SA/YEM_SA_M021/YEM_SA_M021_032.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_033,YEM_SA/YEM_SA_M021/YEM_SA_M021_033.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_034,YEM_SA/YEM_SA_M021/YEM_SA_M021_034.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_035,YEM_SA/YEM_SA_M021/YEM_SA_M021_035.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_036,YEM_SA/YEM_SA_M021/YEM_SA_M021_036.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_037,YEM_SA/YEM_SA_M021/YEM_SA_M021_037.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_038,YEM_SA/YEM_SA_M021/YEM_SA_M021_038.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_039,YEM_SA/YEM_SA_M021/YEM_SA_M021_039.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_040,YEM_SA/YEM_SA_M021/YEM_SA_M021_040.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_041,YEM_SA/YEM_SA_M021/YEM_SA_M021_041.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_042,YEM_SA/YEM_SA_M021/YEM_SA_M021_042.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_043,YEM_SA/YEM_SA_M021/YEM_SA_M021_043.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_044,YEM_SA/YEM_SA_M021/YEM_SA_M021_044.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_045,YEM_SA/YEM_SA_M021/YEM_SA_M021_045.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_046,YEM_SA/YEM_SA_M021/YEM_SA_M021_046.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_047,YEM_SA/YEM_SA_M021/YEM_SA_M021_047.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_048,YEM_SA/YEM_SA_M021/YEM_SA_M021_048.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_049,YEM_SA/YEM_SA_M021/YEM_SA_M021_049.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M021_050,YEM_SA/YEM_SA_M021/YEM_SA_M021_050.wav,YEM_SA,YEM_SA_M021,SA_khabir_alm,series
YEM_SA_M022_001,YEM_SA/YEM_SA_M022/YEM_SA_M022_001.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_002,YEM_SA/YEM_SA_M022/YEM_SA_M022_002.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_003,YEM_SA/YEM_SA_M022/YEM_SA_M022_003.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_004,YEM_SA/YEM_SA_M022/YEM_SA_M022_004.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_005,YEM_SA/YEM_SA_M022/YEM_SA_M022_005.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_006,YEM_SA/YEM_SA_M022/YEM_SA_M022_006.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_007,YEM_SA/YEM_SA_M022/YEM_SA_M022_007.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_008,YEM_SA/YEM_SA_M022/YEM_SA_M022_008.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_009,YEM_SA/YEM_SA_M022/YEM_SA_M022_009.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_010,YEM_SA/YEM_SA_M022/YEM_SA_M022_010.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_011,YEM_SA/YEM_SA_M022/YEM_SA_M022_011.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_012,YEM_SA/YEM_SA_M022/YEM_SA_M022_012.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_013,YEM_SA/YEM_SA_M022/YEM_SA_M022_013.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_014,YEM_SA/YEM_SA_M022/YEM_SA_M022_014.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_015,YEM_SA/YEM_SA_M022/YEM_SA_M022_015.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_016,YEM_SA/YEM_SA_M022/YEM_SA_M022_016.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_017,YEM_SA/YEM_SA_M022/YEM_SA_M022_017.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_018,YEM_SA/YEM_SA_M022/YEM_SA_M022_018.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_019,YEM_SA/YEM_SA_M022/YEM_SA_M022_019.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_020,YEM_SA/YEM_SA_M022/YEM_SA_M022_020.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_021,YEM_SA/YEM_SA_M022/YEM_SA_M022_021.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_022,YEM_SA/YEM_SA_M022/YEM_SA_M022_022.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_023,YEM_SA/YEM_SA_M022/YEM_SA_M022_023.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_024,YEM_SA/YEM_SA_M022/YEM_SA_M022_024.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_025,YEM_SA/YEM_SA_M022/YEM_SA_M022_025.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_026,YEM_SA/YEM_SA_M022/YEM_SA_M022_026.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_027,YEM_SA/YEM_SA_M022/YEM_SA_M022_027.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_028,YEM_SA/YEM_SA_M022/YEM_SA_M022_028.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_029,YEM_SA/YEM_SA_M022/YEM_SA_M022_029.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_030,YEM_SA/YEM_SA_M022/YEM_SA_M022_030.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_031,YEM_SA/YEM_SA_M022/YEM_SA_M022_031.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_032,YEM_SA/YEM_SA_M022/YEM_SA_M022_032.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_033,YEM_SA/YEM_SA_M022/YEM_SA_M022_033.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_034,YEM_SA/YEM_SA_M022/YEM_SA_M022_034.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_035,YEM_SA/YEM_SA_M022/YEM_SA_M022_035.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_036,YEM_SA/YEM_SA_M022/YEM_SA_M022_036.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_037,YEM_SA/YEM_SA_M022/YEM_SA_M022_037.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_038,YEM_SA/YEM_SA_M022/YEM_SA_M022_038.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_039,YEM_SA/YEM_SA_M022/YEM_SA_M022_039.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_040,YEM_SA/YEM_SA_M022/YEM_SA_M022_040.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_041,YEM_SA/YEM_SA_M022/YEM_SA_M022_041.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_042,YEM_SA/YEM_SA_M022/YEM_SA_M022_042.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_043,YEM_SA/YEM_SA_M022/YEM_SA_M022_043.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_044,YEM_SA/YEM_SA_M022/YEM_SA_M022_044.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_045,YEM_SA/YEM_SA_M022/YEM_SA_M022_045.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_046,YEM_SA/YEM_SA_M022/YEM_SA_M022_046.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_047,YEM_SA/YEM_SA_M022/YEM_SA_M022_047.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_048,YEM_SA/YEM_SA_M022/YEM_SA_M022_048.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_049,YEM_SA/YEM_SA_M022/YEM_SA_M022_049.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M022_050,YEM_SA/YEM_SA_M022/YEM_SA_M022_050.wav,YEM_SA,YEM_SA_M022,SA_khabir_alm,series
YEM_SA_M023_001,YEM_SA/YEM_SA_M023/YEM_SA_M023_001.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_002,YEM_SA/YEM_SA_M023/YEM_SA_M023_002.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_003,YEM_SA/YEM_SA_M023/YEM_SA_M023_003.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_004,YEM_SA/YEM_SA_M023/YEM_SA_M023_004.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_005,YEM_SA/YEM_SA_M023/YEM_SA_M023_005.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_006,YEM_SA/YEM_SA_M023/YEM_SA_M023_006.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_007,YEM_SA/YEM_SA_M023/YEM_SA_M023_007.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_008,YEM_SA/YEM_SA_M023/YEM_SA_M023_008.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_009,YEM_SA/YEM_SA_M023/YEM_SA_M023_009.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_010,YEM_SA/YEM_SA_M023/YEM_SA_M023_010.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_011,YEM_SA/YEM_SA_M023/YEM_SA_M023_011.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_012,YEM_SA/YEM_SA_M023/YEM_SA_M023_012.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_013,YEM_SA/YEM_SA_M023/YEM_SA_M023_013.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_014,YEM_SA/YEM_SA_M023/YEM_SA_M023_014.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_015,YEM_SA/YEM_SA_M023/YEM_SA_M023_015.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_016,YEM_SA/YEM_SA_M023/YEM_SA_M023_016.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_017,YEM_SA/YEM_SA_M023/YEM_SA_M023_017.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_018,YEM_SA/YEM_SA_M023/YEM_SA_M023_018.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_019,YEM_SA/YEM_SA_M023/YEM_SA_M023_019.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_020,YEM_SA/YEM_SA_M023/YEM_SA_M023_020.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_021,YEM_SA/YEM_SA_M023/YEM_SA_M023_021.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_022,YEM_SA/YEM_SA_M023/YEM_SA_M023_022.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_023,YEM_SA/YEM_SA_M023/YEM_SA_M023_023.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_024,YEM_SA/YEM_SA_M023/YEM_SA_M023_024.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_025,YEM_SA/YEM_SA_M023/YEM_SA_M023_025.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_026,YEM_SA/YEM_SA_M023/YEM_SA_M023_026.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_027,YEM_SA/YEM_SA_M023/YEM_SA_M023_027.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_028,YEM_SA/YEM_SA_M023/YEM_SA_M023_028.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_029,YEM_SA/YEM_SA_M023/YEM_SA_M023_029.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_030,YEM_SA/YEM_SA_M023/YEM_SA_M023_030.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_031,YEM_SA/YEM_SA_M023/YEM_SA_M023_031.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_032,YEM_SA/YEM_SA_M023/YEM_SA_M023_032.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_033,YEM_SA/YEM_SA_M023/YEM_SA_M023_033.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_034,YEM_SA/YEM_SA_M023/YEM_SA_M023_034.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_035,YEM_SA/YEM_SA_M023/YEM_SA_M023_035.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_036,YEM_SA/YEM_SA_M023/YEM_SA_M023_036.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_037,YEM_SA/YEM_SA_M023/YEM_SA_M023_037.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_038,YEM_SA/YEM_SA_M023/YEM_SA_M023_038.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_039,YEM_SA/YEM_SA_M023/YEM_SA_M023_039.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_040,YEM_SA/YEM_SA_M023/YEM_SA_M023_040.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_041,YEM_SA/YEM_SA_M023/YEM_SA_M023_041.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_042,YEM_SA/YEM_SA_M023/YEM_SA_M023_042.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_043,YEM_SA/YEM_SA_M023/YEM_SA_M023_043.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_044,YEM_SA/YEM_SA_M023/YEM_SA_M023_044.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_045,YEM_SA/YEM_SA_M023/YEM_SA_M023_045.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_046,YEM_SA/YEM_SA_M023/YEM_SA_M023_046.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_047,YEM_SA/YEM_SA_M023/YEM_SA_M023_047.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_048,YEM_SA/YEM_SA_M023/YEM_SA_M023_048.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_049,YEM_SA/YEM_SA_M023/YEM_SA_M023_049.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M023_050,YEM_SA/YEM_SA_M023/YEM_SA_M023_050.wav,YEM_SA,YEM_SA_M023,SA_tariq_ajbari,series
YEM_SA_M024_001,YEM_SA/YEM_SA_M024/YEM_SA_M024_001.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_002,YEM_SA/YEM_SA_M024/YEM_SA_M024_002.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_003,YEM_SA/YEM_SA_M024/YEM_SA_M024_003.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_004,YEM_SA/YEM_SA_M024/YEM_SA_M024_004.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_005,YEM_SA/YEM_SA_M024/YEM_SA_M024_005.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_006,YEM_SA/YEM_SA_M024/YEM_SA_M024_006.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_007,YEM_SA/YEM_SA_M024/YEM_SA_M024_007.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_008,YEM_SA/YEM_SA_M024/YEM_SA_M024_008.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_009,YEM_SA/YEM_SA_M024/YEM_SA_M024_009.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_010,YEM_SA/YEM_SA_M024/YEM_SA_M024_010.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_011,YEM_SA/YEM_SA_M024/YEM_SA_M024_011.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_012,YEM_SA/YEM_SA_M024/YEM_SA_M024_012.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_013,YEM_SA/YEM_SA_M024/YEM_SA_M024_013.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_014,YEM_SA/YEM_SA_M024/YEM_SA_M024_014.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_015,YEM_SA/YEM_SA_M024/YEM_SA_M024_015.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_016,YEM_SA/YEM_SA_M024/YEM_SA_M024_016.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_017,YEM_SA/YEM_SA_M024/YEM_SA_M024_017.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_018,YEM_SA/YEM_SA_M024/YEM_SA_M024_018.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_019,YEM_SA/YEM_SA_M024/YEM_SA_M024_019.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_020,YEM_SA/YEM_SA_M024/YEM_SA_M024_020.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_021,YEM_SA/YEM_SA_M024/YEM_SA_M024_021.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_022,YEM_SA/YEM_SA_M024/YEM_SA_M024_022.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
YEM_SA_M024_023,YEM_SA/YEM_SA_M024/YEM_SA_M024_023.wav,YEM_SA,YEM_SA_M024,SA_sanaa_today,interview
